0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.74
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
30.33
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
29.72
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
29.64
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.19
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.01
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.03
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
30.08
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
28.46
31.42
31.42
31.42
