0.0,0,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,0,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,0,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,0,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,0,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,0,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
0.0,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
24.35,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
29.98,1,face-detection-3-deployment-86bbcbfbdd-cqt9m
