1680627647.28,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627647.323,7.700000000013446,18.409673773690148,13.5,66.2,1286.9,edge
1680627647.889,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627647.927,7.700000000013446,18.409673773690148,13.5,66.2,1286.9,edge
1680627648.456,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627648.475,7.700000000013446,18.409673773690148,13.5,66.2,1286.9,edge
1680627649,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627649.017,7.700000000013446,18.409673773690148,13.5,66.2,1286.9,edge
1680627649.538,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627649.556,7.700000000013446,18.409673773690148,13.5,66.2,1286.9,edge
1680627650.077,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627650.095,7.700000000013446,18.409673773690148,13.5,66.2,1286.9,edge
1680627650.639,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627650.66,7.700000000013446,18.409673773690148,13.5,66.2,1286.9,edge
1680627651.184,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627651.201,7.700000000013446,18.409673773690148,17.9,66.2,1286.9,edge
1680627651.718,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627651.731,7.700000000013446,18.409673773690148,17.9,66.2,1286.9,edge
1680627652.249,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627652.268,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627652.792,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627652.811,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627653.334,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627653.354,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627653.877,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627653.897,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627654.42,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627654.439,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627654.963,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627654.982,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627655.508,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627655.53,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627656.054,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627656.082,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627656.606,2.525000000059663,65.74333210996227,0,283.2,1550.2,cloud
1680627656.625,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627657.149,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627657.184,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627657.709,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627657.728,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627658.251,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627658.269,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627658.791,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627658.808,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627659.33,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627659.347,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627659.87,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627659.889,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627660.413,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627660.435,15.42499999998654,18.525355078736215,17.9,62,1282.9,edge
1680627660.962,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627660.979,15.42499999998654,18.525355078736215,15,62,1282.9,edge
1680627661.501,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627661.52,15.42499999998654,18.525355078736215,15,62,1282.9,edge
1680627662.048,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627662.067,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627662.591,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627662.61,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627663.133,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627663.152,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627663.674,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627663.691,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627664.213,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627664.231,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627664.753,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627664.771,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627665.293,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627665.314,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627665.843,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
1680627665.862,11.025000000008731,18.47209138219544,15,62,1305.2,edge
1680627666.385,7.206249999871943,66.55252125845375,0,314.3,1557.6,cloud
