0.0,0,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,0,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,0,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,0,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,0,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,0,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
0.0,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.2,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.71,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
30.35,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
29.91,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
28.79,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
31.38,1,face-detection-3-deployment-86bbcbfbdd-qc86l
