0.0,source-streaming-4-deployment-695dc585dc-pdlmr
0.0,source-streaming-4-deployment-695dc585dc-pdlmr
19.0,source-streaming-4-deployment-695dc585dc-pdlmr
14.0,source-streaming-4-deployment-695dc585dc-pdlmr
24.0,source-streaming-4-deployment-695dc585dc-pdlmr
20.0,source-streaming-4-deployment-695dc585dc-pdlmr
26.0,source-streaming-4-deployment-695dc585dc-pdlmr
23.0,source-streaming-4-deployment-695dc585dc-pdlmr
27.0,source-streaming-4-deployment-695dc585dc-pdlmr
24.0,source-streaming-4-deployment-695dc585dc-pdlmr
28.0,source-streaming-4-deployment-695dc585dc-pdlmr
25.0,source-streaming-4-deployment-695dc585dc-pdlmr
28.0,source-streaming-4-deployment-695dc585dc-pdlmr
26.0,source-streaming-4-deployment-695dc585dc-pdlmr
28.0,source-streaming-4-deployment-695dc585dc-pdlmr
27.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
27.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
27.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
28.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
28.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
28.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
28.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
29.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
30.0,source-streaming-4-deployment-695dc585dc-pdlmr
