604880.388403612,source-streaming-1-deployment-64b49d8f8b-4r986
604881.225743225,source-streaming-1-deployment-64b49d8f8b-4r986
604881.813600745,source-streaming-1-deployment-64b49d8f8b-4r986
604882.348494225,match-av-1-deployment-6446b6c6dc-glcq5
604882.348699721,source-streaming-1-deployment-64b49d8f8b-4r986
604882.885833391,match-av-1-deployment-6446b6c6dc-glcq5
604882.886029361,source-streaming-1-deployment-64b49d8f8b-4r986
604883.929385021,match-av-1-deployment-6446b6c6dc-glcq5
604883.929613959,source-streaming-1-deployment-64b49d8f8b-4r986
604884.464079708,match-av-1-deployment-6446b6c6dc-glcq5
604884.464310401,source-streaming-1-deployment-64b49d8f8b-4r986
604884.998122772,match-av-1-deployment-6446b6c6dc-glcq5
604884.998320729,source-streaming-1-deployment-64b49d8f8b-4r986
604885.535333088,match-av-1-deployment-6446b6c6dc-glcq5
604885.535544957,source-streaming-1-deployment-64b49d8f8b-4r986
604885.535689567,transcoder-1-deployment-6844f66966-qwd2w
604886.622732251,match-av-1-deployment-6446b6c6dc-glcq5
604886.622949374,source-streaming-1-deployment-64b49d8f8b-4r986
604886.623062075,transcoder-1-deployment-6844f66966-qwd2w
604887.952382332,match-av-1-deployment-6446b6c6dc-glcq5
604887.954907424,noise-suppress-1-deployment-7df48b8779-c6j2c
604887.955145951,source-streaming-1-deployment-64b49d8f8b-4r986
604887.955257967,transcoder-1-deployment-6844f66966-qwd2w
604888.489434773,match-av-1-deployment-6446b6c6dc-glcq5
604888.491658071,noise-suppress-1-deployment-7df48b8779-c6j2c
604888.491855299,source-streaming-1-deployment-64b49d8f8b-4r986
604888.491966897,transcoder-1-deployment-6844f66966-qwd2w
604889.028760407,match-av-1-deployment-6446b6c6dc-glcq5
604889.031269408,noise-suppress-1-deployment-7df48b8779-c6j2c
604889.03139138,source-streaming-1-deployment-64b49d8f8b-4r986
604889.031501732,transcoder-1-deployment-6844f66966-qwd2w
604889.567931339,match-av-1-deployment-6446b6c6dc-glcq5
604889.57043643,noise-suppress-1-deployment-7df48b8779-c6j2c
604889.570551504,source-streaming-1-deployment-64b49d8f8b-4r986
604889.570660841,transcoder-1-deployment-6844f66966-qwd2w
604890.11028367,match-av-1-deployment-6446b6c6dc-glcq5
604890.112515242,noise-suppress-1-deployment-7df48b8779-c6j2c
604890.112635579,source-streaming-1-deployment-64b49d8f8b-4r986
604890.11274524,transcoder-1-deployment-6844f66966-qwd2w
604890.650734001,match-av-1-deployment-6446b6c6dc-glcq5
604890.653165489,noise-suppress-1-deployment-7df48b8779-c6j2c
604890.653282842,source-streaming-1-deployment-64b49d8f8b-4r986
604890.653391851,transcoder-1-deployment-6844f66966-qwd2w
604891.681131653,match-av-1-deployment-6446b6c6dc-glcq5
604891.68133268,noise-suppress-1-deployment-7df48b8779-c6j2c
604891.681445596,source-streaming-1-deployment-64b49d8f8b-4r986
604891.68155455,transcoder-1-deployment-6844f66966-qwd2w
604892.217610972,match-av-1-deployment-6446b6c6dc-glcq5
604892.217843007,noise-suppress-1-deployment-7df48b8779-c6j2c
604892.217960272,source-streaming-1-deployment-64b49d8f8b-4r986
604892.218070111,transcoder-1-deployment-6844f66966-qwd2w
604892.755361192,match-av-1-deployment-6446b6c6dc-glcq5
604892.755572676,noise-suppress-1-deployment-7df48b8779-c6j2c
604892.755687667,source-streaming-1-deployment-64b49d8f8b-4r986
604892.755823309,transcoder-1-deployment-6844f66966-qwd2w
604893.345089772,match-av-1-deployment-6446b6c6dc-glcq5
604893.348302784,noise-suppress-1-deployment-7df48b8779-c6j2c
604893.348422996,source-streaming-1-deployment-64b49d8f8b-4r986
604893.348533236,transcoder-1-deployment-6844f66966-qwd2w
604893.88700339,match-av-1-deployment-6446b6c6dc-glcq5
604893.88732108,noise-suppress-1-deployment-7df48b8779-c6j2c
604893.887472531,source-streaming-1-deployment-64b49d8f8b-4r986
604893.887587478,transcoder-1-deployment-6844f66966-qwd2w
604894.422429366,match-av-1-deployment-6446b6c6dc-glcq5
604894.424752267,noise-suppress-1-deployment-7df48b8779-c6j2c
604894.424984481,source-streaming-1-deployment-64b49d8f8b-4r986
604894.425095043,transcoder-1-deployment-6844f66966-qwd2w
604894.965833225,match-av-1-deployment-6446b6c6dc-glcq5
604894.966198333,noise-suppress-1-deployment-7df48b8779-c6j2c
604894.969338811,source-streaming-1-deployment-64b49d8f8b-4r986
604894.969509153,transcoder-1-deployment-6844f66966-qwd2w
604895.508457432,match-av-1-deployment-6446b6c6dc-glcq5
604895.509545876,noise-suppress-1-deployment-7df48b8779-c6j2c
604895.511681214,source-streaming-1-deployment-64b49d8f8b-4r986
604895.511861313,transcoder-1-deployment-6844f66966-qwd2w
604896.048845491,match-av-1-deployment-6446b6c6dc-glcq5
604896.049068065,noise-suppress-1-deployment-7df48b8779-c6j2c
604896.049218532,source-streaming-1-deployment-64b49d8f8b-4r986
604896.049359857,transcoder-1-deployment-6844f66966-qwd2w
604896.593634379,match-av-1-deployment-6446b6c6dc-glcq5
604896.59394149,noise-suppress-1-deployment-7df48b8779-c6j2c
604896.594067798,source-streaming-1-deployment-64b49d8f8b-4r986
604896.594177396,transcoder-1-deployment-6844f66966-qwd2w
604897.133013109,match-av-1-deployment-6446b6c6dc-glcq5
604897.137500003,noise-suppress-1-deployment-7df48b8779-c6j2c
604897.137843847,source-streaming-1-deployment-64b49d8f8b-4r986
604897.137956828,transcoder-1-deployment-6844f66966-qwd2w
604897.674092093,match-av-1-deployment-6446b6c6dc-glcq5
604897.676987638,noise-suppress-1-deployment-7df48b8779-c6j2c
604897.677107155,source-streaming-1-deployment-64b49d8f8b-4r986
604897.677215155,transcoder-1-deployment-6844f66966-qwd2w
604898.214465918,match-av-1-deployment-6446b6c6dc-glcq5
604898.214687109,noise-suppress-1-deployment-7df48b8779-c6j2c
604898.214800579,source-streaming-1-deployment-64b49d8f8b-4r986
604898.214909632,transcoder-1-deployment-6844f66966-qwd2w
604898.749907615,match-av-1-deployment-6446b6c6dc-glcq5
604898.750121232,noise-suppress-1-deployment-7df48b8779-c6j2c
604898.750232727,source-streaming-1-deployment-64b49d8f8b-4r986
604898.750341124,transcoder-1-deployment-6844f66966-qwd2w
604899.286313335,match-av-1-deployment-6446b6c6dc-glcq5
604899.286515753,noise-suppress-1-deployment-7df48b8779-c6j2c
604899.286628339,source-streaming-1-deployment-64b49d8f8b-4r986
604899.286737746,transcoder-1-deployment-6844f66966-qwd2w
604899.822344216,match-av-1-deployment-6446b6c6dc-glcq5
604899.822536451,noise-suppress-1-deployment-7df48b8779-c6j2c
604899.82264872,source-streaming-1-deployment-64b49d8f8b-4r986
604899.822756924,transcoder-1-deployment-6844f66966-qwd2w
604900.3567137,match-av-1-deployment-6446b6c6dc-glcq5
604900.356930778,noise-suppress-1-deployment-7df48b8779-c6j2c
604900.357043118,source-streaming-1-deployment-64b49d8f8b-4r986
604900.357151871,transcoder-1-deployment-6844f66966-qwd2w
604900.892019369,match-av-1-deployment-6446b6c6dc-glcq5
604900.892236497,noise-suppress-1-deployment-7df48b8779-c6j2c
604900.892351318,source-streaming-1-deployment-64b49d8f8b-4r986
604900.892460826,transcoder-1-deployment-6844f66966-qwd2w
604901.427884744,match-av-1-deployment-6446b6c6dc-glcq5
604901.428114576,noise-suppress-1-deployment-7df48b8779-c6j2c
604901.428237621,source-streaming-1-deployment-64b49d8f8b-4r986
604901.428347717,transcoder-1-deployment-6844f66966-qwd2w
604901.963630385,match-av-1-deployment-6446b6c6dc-glcq5
604901.963845245,noise-suppress-1-deployment-7df48b8779-c6j2c
604901.963957073,source-streaming-1-deployment-64b49d8f8b-4r986
604901.964081532,transcoder-1-deployment-6844f66966-qwd2w
604902.499140027,match-av-1-deployment-6446b6c6dc-glcq5
604902.499340132,noise-suppress-1-deployment-7df48b8779-c6j2c
604902.499452013,source-streaming-1-deployment-64b49d8f8b-4r986
604902.49956144,transcoder-1-deployment-6844f66966-qwd2w
604903.034535024,match-av-1-deployment-6446b6c6dc-glcq5
604903.034735427,noise-suppress-1-deployment-7df48b8779-c6j2c
604903.034848348,source-streaming-1-deployment-64b49d8f8b-4r986
604903.034956961,transcoder-1-deployment-6844f66966-qwd2w
604903.578165688,match-av-1-deployment-6446b6c6dc-glcq5
604903.57839739,noise-suppress-1-deployment-7df48b8779-c6j2c
604903.5785433,source-streaming-1-deployment-64b49d8f8b-4r986
604903.57865594,transcoder-1-deployment-6844f66966-qwd2w
604904.114245028,match-av-1-deployment-6446b6c6dc-glcq5
604904.114448218,noise-suppress-1-deployment-7df48b8779-c6j2c
604904.114560826,source-streaming-1-deployment-64b49d8f8b-4r986
604904.114668782,transcoder-1-deployment-6844f66966-qwd2w
604904.751164521,match-av-1-deployment-6446b6c6dc-glcq5
604904.754451293,noise-suppress-1-deployment-7df48b8779-c6j2c
604904.754682755,source-streaming-1-deployment-64b49d8f8b-4r986
604904.754812162,transcoder-1-deployment-6844f66966-qwd2w
604905.289863368,match-av-1-deployment-6446b6c6dc-glcq5
604905.291965539,noise-suppress-1-deployment-7df48b8779-c6j2c
604905.29232992,source-streaming-1-deployment-64b49d8f8b-4r986
604905.292458188,transcoder-1-deployment-6844f66966-qwd2w
604905.827115581,match-av-1-deployment-6446b6c6dc-glcq5
604905.829595861,noise-suppress-1-deployment-7df48b8779-c6j2c
604905.829843958,source-streaming-1-deployment-64b49d8f8b-4r986
604905.829983331,transcoder-1-deployment-6844f66966-qwd2w
604906.368750795,match-av-1-deployment-6446b6c6dc-glcq5
604906.36904389,noise-suppress-1-deployment-7df48b8779-c6j2c
604906.369162288,source-streaming-1-deployment-64b49d8f8b-4r986
604906.369272946,transcoder-1-deployment-6844f66966-qwd2w
604906.905773794,match-av-1-deployment-6446b6c6dc-glcq5
604906.908539284,noise-suppress-1-deployment-7df48b8779-c6j2c
604906.908655646,source-streaming-1-deployment-64b49d8f8b-4r986
604906.908764953,transcoder-1-deployment-6844f66966-qwd2w
604907.443926939,match-av-1-deployment-6446b6c6dc-glcq5
604907.444149886,noise-suppress-1-deployment-7df48b8779-c6j2c
604907.444264284,source-streaming-1-deployment-64b49d8f8b-4r986
604907.44437642,transcoder-1-deployment-6844f66966-qwd2w
604907.979652528,match-av-1-deployment-6446b6c6dc-glcq5
604907.979861218,noise-suppress-1-deployment-7df48b8779-c6j2c
604907.979973986,source-streaming-1-deployment-64b49d8f8b-4r986
604907.980096301,transcoder-1-deployment-6844f66966-qwd2w
604908.514029265,match-av-1-deployment-6446b6c6dc-glcq5
604908.514229457,noise-suppress-1-deployment-7df48b8779-c6j2c
604908.51434182,source-streaming-1-deployment-64b49d8f8b-4r986
604908.514449954,transcoder-1-deployment-6844f66966-qwd2w
604909.049826906,match-av-1-deployment-6446b6c6dc-glcq5
604909.050031527,noise-suppress-1-deployment-7df48b8779-c6j2c
604909.050143363,source-streaming-1-deployment-64b49d8f8b-4r986
604909.050251449,transcoder-1-deployment-6844f66966-qwd2w
604909.585530421,match-av-1-deployment-6446b6c6dc-glcq5
604909.585747399,noise-suppress-1-deployment-7df48b8779-c6j2c
604909.585860194,source-streaming-1-deployment-64b49d8f8b-4r986
604909.585969181,transcoder-1-deployment-6844f66966-qwd2w
604910.120156019,match-av-1-deployment-6446b6c6dc-glcq5
604910.120358445,noise-suppress-1-deployment-7df48b8779-c6j2c
604910.12047159,source-streaming-1-deployment-64b49d8f8b-4r986
604910.120579759,transcoder-1-deployment-6844f66966-qwd2w
604910.655482324,match-av-1-deployment-6446b6c6dc-glcq5
604910.65568938,noise-suppress-1-deployment-7df48b8779-c6j2c
604910.655802153,source-streaming-1-deployment-64b49d8f8b-4r986
604910.655910081,transcoder-1-deployment-6844f66966-qwd2w
604911.199343759,match-av-1-deployment-6446b6c6dc-glcq5
604911.199545395,noise-suppress-1-deployment-7df48b8779-c6j2c
604911.199658464,source-streaming-1-deployment-64b49d8f8b-4r986
604911.199766207,transcoder-1-deployment-6844f66966-qwd2w
604911.734449345,match-av-1-deployment-6446b6c6dc-glcq5
604911.734640647,noise-suppress-1-deployment-7df48b8779-c6j2c
604911.734752578,source-streaming-1-deployment-64b49d8f8b-4r986
604911.73486162,transcoder-1-deployment-6844f66966-qwd2w
604912.270144319,match-av-1-deployment-6446b6c6dc-glcq5
604912.270349502,noise-suppress-1-deployment-7df48b8779-c6j2c
604912.270462599,source-streaming-1-deployment-64b49d8f8b-4r986
604912.27057364,transcoder-1-deployment-6844f66966-qwd2w
604912.806474962,match-av-1-deployment-6446b6c6dc-glcq5
604912.806670226,noise-suppress-1-deployment-7df48b8779-c6j2c
604912.806782727,source-streaming-1-deployment-64b49d8f8b-4r986
604912.806912458,transcoder-1-deployment-6844f66966-qwd2w
604913.350663725,match-av-1-deployment-6446b6c6dc-glcq5
604913.358453066,noise-suppress-1-deployment-7df48b8779-c6j2c
604913.358989037,source-streaming-1-deployment-64b49d8f8b-4r986
604913.359118232,transcoder-1-deployment-6844f66966-qwd2w
604913.894972079,match-av-1-deployment-6446b6c6dc-glcq5
604913.895389492,noise-suppress-1-deployment-7df48b8779-c6j2c
604913.898375892,source-streaming-1-deployment-64b49d8f8b-4r986
604913.898492007,transcoder-1-deployment-6844f66966-qwd2w
604914.446483226,match-av-1-deployment-6446b6c6dc-glcq5
604914.448972371,noise-suppress-1-deployment-7df48b8779-c6j2c
604914.449091292,source-streaming-1-deployment-64b49d8f8b-4r986
604914.449213464,transcoder-1-deployment-6844f66966-qwd2w
604914.984143769,match-av-1-deployment-6446b6c6dc-glcq5
604914.984606158,noise-suppress-1-deployment-7df48b8779-c6j2c
604914.986883,source-streaming-1-deployment-64b49d8f8b-4r986
604914.986996427,transcoder-1-deployment-6844f66966-qwd2w
604915.521724398,match-av-1-deployment-6446b6c6dc-glcq5
604915.524331643,noise-suppress-1-deployment-7df48b8779-c6j2c
604915.524469242,source-streaming-1-deployment-64b49d8f8b-4r986
604915.52457998,transcoder-1-deployment-6844f66966-qwd2w
604917.032390683,match-av-1-deployment-6446b6c6dc-glcq5
604917.032614726,noise-suppress-1-deployment-7df48b8779-c6j2c
604917.032728223,source-streaming-1-deployment-64b49d8f8b-4r986
604917.032837453,transcoder-1-deployment-6844f66966-qwd2w
604917.584354851,match-av-1-deployment-6446b6c6dc-glcq5
604917.584625597,noise-suppress-1-deployment-7df48b8779-c6j2c
604917.584774043,source-streaming-1-deployment-64b49d8f8b-4r986
604917.584919264,transcoder-1-deployment-6844f66966-qwd2w
604918.119527998,match-av-1-deployment-6446b6c6dc-glcq5
604918.119728126,noise-suppress-1-deployment-7df48b8779-c6j2c
604918.119840373,source-streaming-1-deployment-64b49d8f8b-4r986
604918.119948539,transcoder-1-deployment-6844f66966-qwd2w
604918.655526949,match-av-1-deployment-6446b6c6dc-glcq5
604918.655732313,noise-suppress-1-deployment-7df48b8779-c6j2c
604918.655845156,source-streaming-1-deployment-64b49d8f8b-4r986
604918.655952882,transcoder-1-deployment-6844f66966-qwd2w
604919.190801616,match-av-1-deployment-6446b6c6dc-glcq5
604919.191015604,noise-suppress-1-deployment-7df48b8779-c6j2c
604919.191128492,source-streaming-1-deployment-64b49d8f8b-4r986
604919.191236706,transcoder-1-deployment-6844f66966-qwd2w
604919.729399328,match-av-1-deployment-6446b6c6dc-glcq5
604919.729591826,noise-suppress-1-deployment-7df48b8779-c6j2c
604919.729704098,source-streaming-1-deployment-64b49d8f8b-4r986
604919.729812488,transcoder-1-deployment-6844f66966-qwd2w
604920.267065678,match-av-1-deployment-6446b6c6dc-glcq5
604920.267264635,noise-suppress-1-deployment-7df48b8779-c6j2c
604920.267377704,source-streaming-1-deployment-64b49d8f8b-4r986
604920.267485357,transcoder-1-deployment-6844f66966-qwd2w
604920.801782899,match-av-1-deployment-6446b6c6dc-glcq5
604920.801989603,noise-suppress-1-deployment-7df48b8779-c6j2c
604920.802101516,source-streaming-1-deployment-64b49d8f8b-4r986
604920.802209971,transcoder-1-deployment-6844f66966-qwd2w
604921.33702716,match-av-1-deployment-6446b6c6dc-glcq5
604921.337245847,noise-suppress-1-deployment-7df48b8779-c6j2c
604921.337388725,source-streaming-1-deployment-64b49d8f8b-4r986
604921.337528321,transcoder-1-deployment-6844f66966-qwd2w
604921.877854528,match-av-1-deployment-6446b6c6dc-glcq5
604921.878066471,noise-suppress-1-deployment-7df48b8779-c6j2c
604921.878211065,source-streaming-1-deployment-64b49d8f8b-4r986
604921.878350955,transcoder-1-deployment-6844f66966-qwd2w
604922.415501231,match-av-1-deployment-6446b6c6dc-glcq5
604922.415735432,noise-suppress-1-deployment-7df48b8779-c6j2c
604922.415847632,source-streaming-1-deployment-64b49d8f8b-4r986
604922.415956573,transcoder-1-deployment-6844f66966-qwd2w
604922.950655539,match-av-1-deployment-6446b6c6dc-glcq5
