604705.28254934,source-streaming-1-deployment-64b49d8f8b-b9k86
604705.819539739,source-streaming-1-deployment-64b49d8f8b-b9k86
604706.739529034,source-streaming-1-deployment-64b49d8f8b-b9k86
604707.745292731,source-streaming-1-deployment-64b49d8f8b-b9k86
604708.279184483,source-streaming-1-deployment-64b49d8f8b-b9k86
604708.813483111,source-streaming-1-deployment-64b49d8f8b-b9k86
604709.666736453,source-streaming-1-deployment-64b49d8f8b-b9k86
604710.205940745,source-streaming-1-deployment-64b49d8f8b-b9k86
604710.206160652,transcoder-1-deployment-6844f66966-dc69c
604711.879375304,match-av-1-deployment-6446b6c6dc-x4bl8
604711.879628666,noise-suppress-1-deployment-7df48b8779-6sbl6
604711.879744996,source-streaming-1-deployment-64b49d8f8b-b9k86
604711.879854454,transcoder-1-deployment-6844f66966-dc69c
604712.553840797,match-av-1-deployment-6446b6c6dc-x4bl8
604712.554076259,noise-suppress-1-deployment-7df48b8779-6sbl6
604712.554192005,source-streaming-1-deployment-64b49d8f8b-b9k86
604712.55430267,transcoder-1-deployment-6844f66966-dc69c
604713.08901399,match-av-1-deployment-6446b6c6dc-x4bl8
604713.089218316,noise-suppress-1-deployment-7df48b8779-6sbl6
604713.089332282,source-streaming-1-deployment-64b49d8f8b-b9k86
604713.08944182,transcoder-1-deployment-6844f66966-dc69c
604713.62481322,match-av-1-deployment-6446b6c6dc-x4bl8
604713.625008994,noise-suppress-1-deployment-7df48b8779-6sbl6
604713.625122916,source-streaming-1-deployment-64b49d8f8b-b9k86
604713.625233183,transcoder-1-deployment-6844f66966-dc69c
604714.162450082,match-av-1-deployment-6446b6c6dc-x4bl8
604714.162652603,noise-suppress-1-deployment-7df48b8779-6sbl6
604714.16276687,source-streaming-1-deployment-64b49d8f8b-b9k86
604714.162876551,transcoder-1-deployment-6844f66966-dc69c
604714.700065931,match-av-1-deployment-6446b6c6dc-x4bl8
604714.700293227,noise-suppress-1-deployment-7df48b8779-6sbl6
604714.700417708,source-streaming-1-deployment-64b49d8f8b-b9k86
604714.700528529,transcoder-1-deployment-6844f66966-dc69c
604715.237410486,match-av-1-deployment-6446b6c6dc-x4bl8
604715.237624401,noise-suppress-1-deployment-7df48b8779-6sbl6
604715.237738184,source-streaming-1-deployment-64b49d8f8b-b9k86
604715.237847098,transcoder-1-deployment-6844f66966-dc69c
604715.774311042,match-av-1-deployment-6446b6c6dc-x4bl8
604715.774514305,noise-suppress-1-deployment-7df48b8779-6sbl6
604715.774627763,source-streaming-1-deployment-64b49d8f8b-b9k86
604715.774737661,transcoder-1-deployment-6844f66966-dc69c
604716.310331951,match-av-1-deployment-6446b6c6dc-x4bl8
604716.310533118,noise-suppress-1-deployment-7df48b8779-6sbl6
604716.3106471,source-streaming-1-deployment-64b49d8f8b-b9k86
604716.310755625,transcoder-1-deployment-6844f66966-dc69c
604716.845651105,match-av-1-deployment-6446b6c6dc-x4bl8
604716.845870416,noise-suppress-1-deployment-7df48b8779-6sbl6
604716.845986455,source-streaming-1-deployment-64b49d8f8b-b9k86
