1678729576.759,12.304166666678313,40.33296685846114,69.44,1949.2,node2
1678729576.775,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729577.297,12.304166666678313,40.33296685846114,69.44,1949.2,node2
1678729577.315,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729577.832,12.304166666678313,40.33296685846114,69.44,1949.2,node2
1678729577.847,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729578.364,12.304166666678313,40.33296685846114,69.44,1949.2,node2
1678729578.38,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729578.896,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729578.912,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729579.428,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729579.444,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729579.962,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729579.977,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729580.494,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729580.514,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729581.036,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729581.052,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729581.568,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729581.584,52.40625000000364,36.84304033304286,115.64,1569.82,node1
1678729582.101,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729582.122,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729582.64,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729582.656,52.17499999998835,36.847512975010105,115.64,1569.94,node1
1678729583.173,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729583.189,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729583.706,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729583.723,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729584.24,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729584.256,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729584.773,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729584.79,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729585.307,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729585.324,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729585.843,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729585.862,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729586.38,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729586.401,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729586.92,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729586.937,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729587.455,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729587.471,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729587.988,13.066666666515331,40.41318296335121,69.44,1941.34,node2
1678729588.004,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
1678729588.52,17.975000000248357,40.910603188087826,68.96000000000001,1943.4600000000003,node2
1678729588.536,52.17499999998835,36.847512975010105,115.64,1569.9399999999998,node1
