frame=    0 fps=0.0 q=0.0 size=       0kB time=00:00:00.41 bitrate=   0.0kbits/s speed=0.83x    
frame=    0 fps=0.0 q=0.0 size=       0kB time=00:00:00.89 bitrate=   0.0kbits/s speed=0.895x    
frame=  847 fps= 29 q=31.0 size=    1074kB time=00:00:28.26 bitrate= 311.1kbits/s speed=0.982x    
frame=  862 fps= 29 q=31.0 size=    1085kB time=00:00:29.02 bitrate= 306.3kbits/s speed=0.991x    
frame=  877 fps= 29 q=24.8 size=    1106kB time=00:00:29.26 bitrate= 309.5kbits/s speed=0.983x    
frame=  893 fps= 29 q=31.0 size=    1118kB time=00:00:30.03 bitrate= 305.0kbits/s speed=0.991x    
frame=  908 fps= 29 q=31.0 size=    1130kB time=00:00:30.30 bitrate= 305.5kbits/s speed=0.984x    
frame=  915 fps= 29 q=31.0 size=    1141kB time=00:00:31.20 bitrate= 299.4kbits/s speed=0.997x    
frame=  915 fps= 29 q=31.0 size=    1141kB time=00:00:31.71 bitrate= 294.6kbits/s speed=0.997x    
frame=  946 fps= 29 q=31.0 size=    1167kB time=00:00:32.21 bitrate= 296.8kbits/s speed=0.997x    
frame=  946 fps= 29 q=31.0 size=    1167kB time=00:00:32.74 bitrate= 292.0kbits/s speed=0.998x    
frame=  977 fps= 29 q=31.0 size=    1204kB time=00:00:33.22 bitrate= 296.8kbits/s speed=0.997x    
frame=  977 fps= 29 q=31.0 size=    1204kB time=00:00:33.72 bitrate= 292.3kbits/s speed=0.997x    
frame= 1008 fps= 29 q=31.0 size=    1230kB time=00:00:34.23 bitrate= 294.4kbits/s speed=0.997x    
frame= 1008 fps= 29 q=31.0 size=    1230kB time=00:00:34.73 bitrate= 290.2kbits/s speed=0.997x    
frame= 1039 fps= 29 q=31.0 size=    1269kB time=00:00:35.23 bitrate= 295.1kbits/s speed=0.997x    
frame= 1039 fps= 29 q=31.0 size=    1269kB time=00:00:35.74 bitrate= 290.9kbits/s speed=0.997x    
frame= 1061 fps= 29 q=31.0 size=    1297kB time=00:00:36.03 bitrate= 294.8kbits/s speed=0.992x    
frame= 1070 fps= 29 q=31.0 size=    1309kB time=00:00:36.75 bitrate= 291.7kbits/s speed=0.997x    
frame= 1095 fps= 29 q=31.0 size=    1337kB time=00:00:37.03 bitrate= 295.6kbits/s speed=0.992x    
frame= 1101 fps= 29 q=31.0 size=    1339kB time=00:00:37.75 bitrate= 290.6kbits/s speed=0.998x    
frame= 1132 fps= 30 q=31.0 size=    1378kB time=00:00:38.26 bitrate= 295.0kbits/s speed=0.998x    
frame= 1132 fps= 29 q=31.0 size=    1378kB time=00:00:38.76 bitrate= 291.2kbits/s speed=0.998x    
frame= 1163 fps= 30 q=31.0 size=    1406kB time=00:00:39.27 bitrate= 293.2kbits/s speed=0.997x    
frame= 1163 fps= 29 q=31.0 size=    1406kB time=00:00:39.77 bitrate= 289.5kbits/s speed=0.998x    
frame= 1194 fps= 30 q=31.0 size=    1442kB time=00:00:40.27 bitrate= 293.3kbits/s speed=0.998x    
frame= 1194 fps= 29 q=31.0 size=    1442kB time=00:00:40.78 bitrate= 289.7kbits/s speed=0.998x    
frame= 1225 fps= 30 q=24.8 size=    1478kB time=00:00:41.07 bitrate= 294.9kbits/s speed=0.992x    
frame= 1225 fps= 29 q=24.8 size=    1478kB time=00:00:41.79 bitrate= 289.8kbits/s speed=0.998x    
frame= 1256 fps= 30 q=31.0 size=    1506kB time=00:00:42.05 bitrate= 293.3kbits/s speed=0.992x    
frame= 1256 fps= 29 q=31.0 size=    1506kB time=00:00:42.79 bitrate= 288.2kbits/s speed=0.998x    
frame= 1286 fps= 30 q=31.0 size=    1540kB time=00:00:43.06 bitrate= 293.0kbits/s speed=0.992x    
frame= 1287 fps= 29 q=31.0 size=    1540kB time=00:00:43.80 bitrate= 288.0kbits/s speed=0.998x    
frame= 1316 fps= 30 q=31.0 size=    1568kB time=00:00:44.07 bitrate= 291.4kbits/s speed=0.993x    
frame= 1318 fps= 29 q=31.0 size=    1568kB time=00:00:44.81 bitrate= 286.6kbits/s speed=0.998x    
frame= 1346 fps= 30 q=31.0 size=    1604kB time=00:00:45.05 bitrate= 291.6kbits/s speed=0.992x    
frame= 1349 fps= 29 q=31.0 size=    1605kB time=00:00:45.79 bitrate= 287.0kbits/s speed=0.998x    
frame= 1376 fps= 30 q=31.0 size=    1630kB time=00:00:46.06 bitrate= 289.9kbits/s speed=0.993x    
frame= 1380 fps= 29 q=31.0 size=    1632kB time=00:00:46.80 bitrate= 285.6kbits/s speed=0.998x    
frame= 1407 fps= 30 q=31.0 size=    1669kB time=00:00:47.07 bitrate= 290.5kbits/s speed=0.993x    
frame= 1411 fps= 29 q=31.0 size=    1671kB time=00:00:47.83 bitrate= 286.1kbits/s speed=0.998x    
frame= 1437 fps= 30 q=31.0 size=    1699kB time=00:00:48.07 bitrate= 289.4kbits/s speed=0.993x    
frame= 1442 fps= 29 q=31.0 size=    1709kB time=00:00:48.87 bitrate= 286.5kbits/s speed=0.998x    
frame= 1468 fps= 30 q=31.0 size=    1736kB time=00:00:49.06 bitrate= 289.9kbits/s speed=0.992x    
frame= 1473 fps= 29 q=31.0 size=    1738kB time=00:00:49.85 bitrate= 285.6kbits/s speed=0.998x    
frame= 1498 fps= 30 q=31.0 size=    1765kB time=00:00:50.07 bitrate= 288.7kbits/s speed=0.992x    
frame= 1504 fps= 30 q=31.0 size=    1776kB time=00:00:50.86 bitrate= 286.0kbits/s speed=0.998x    
frame= 1528 fps= 30 q=31.0 size=    1804kB time=00:00:51.07 bitrate= 289.3kbits/s speed=0.993x    
frame= 1535 fps= 30 q=31.0 size=    1807kB time=00:00:51.87 bitrate= 285.5kbits/s speed=0.998x    
frame= 1558 fps= 30 q=31.0 size=    1830kB time=00:00:52.08 bitrate= 287.9kbits/s speed=0.993x    
frame= 1566 fps= 30 q=31.0 size=    1841kB time=00:00:52.87 bitrate= 285.2kbits/s speed=0.998x    
frame= 1588 fps= 30 q=31.0 size=    1867kB time=00:00:53.09 bitrate= 288.0kbits/s speed=0.993x    
frame= 1597 fps= 30 q=24.8 size=    1878kB time=00:00:53.86 bitrate= 285.6kbits/s speed=0.998x    
frame= 1619 fps= 30 q=31.0 size=    1893kB time=00:00:54.07 bitrate= 286.7kbits/s speed=0.993x    
frame= 1628 fps= 30 q=31.0 size=    1904kB time=00:00:54.89 bitrate= 284.2kbits/s speed=0.998x    
frame= 1649 fps= 30 q=31.0 size=    1928kB time=00:00:55.08 bitrate= 286.7kbits/s speed=0.993x    
frame= 1659 fps= 30 q=31.0 size=    1940kB time=00:00:55.90 bitrate= 284.3kbits/s speed=0.999x    
frame= 1679 fps= 30 q=31.0 size=    1955kB time=00:00:56.09 bitrate= 285.5kbits/s speed=0.993x    
frame= 1690 fps= 30 q=31.0 size=    1967kB time=00:00:56.91 bitrate= 283.2kbits/s speed=0.999x    
frame= 1709 fps= 30 q=31.0 size=    1992kB time=00:00:57.10 bitrate= 285.8kbits/s speed=0.993x    
frame= 1721 fps= 30 q=31.0 size=    2004kB time=00:00:57.89 bitrate= 283.5kbits/s speed=0.998x    
frame= 1740 fps= 30 q=31.0 size=    2019kB time=00:00:58.08 bitrate= 284.7kbits/s speed=0.993x    
frame= 1752 fps= 30 q=31.0 size=    2033kB time=00:00:58.92 bitrate= 282.6kbits/s speed=0.998x    
frame= 1770 fps= 30 q=31.0 size=    2054kB time=00:00:59.09 bitrate= 284.8kbits/s speed=0.993x    
frame= 1783 fps= 30 q=31.0 size=    2067kB time=00:00:59.67 bitrate= 283.8kbits/s speed=0.994x    
frame= 1800 fps= 30 q=31.0 size=    2080kB time=00:01:00.10 bitrate= 283.5kbits/s speed=0.993x    
frame= 1814 fps= 30 q=31.0 size=    2101kB time=00:01:00.50 bitrate= 284.5kbits/s speed=0.991x    
frame= 1830 fps= 30 q=31.0 size=    2116kB time=00:01:01.11 bitrate= 283.7kbits/s speed=0.993x    
frame= 1845 fps= 30 q=31.0 size=    2130kB time=00:01:01.53 bitrate= 283.6kbits/s speed=0.992x    
frame= 1861 fps= 30 q=24.8 size=    2153kB time=00:01:02.11 bitrate= 283.9kbits/s speed=0.993x    
frame= 1875 fps= 30 q=31.0 size=    2167kB time=00:01:02.53 bitrate= 283.9kbits/s speed=0.992x    
frame= 1889 fps= 30 q=31.0 size=    2180kB time=00:01:03.10 bitrate= 283.0kbits/s speed=0.993x    
frame= 1905 fps= 30 q=31.0 size=    2195kB time=00:01:03.56 bitrate= 282.9kbits/s speed=0.992x    
frame= 1905 fps= 30 q=31.0 size=    2195kB time=00:01:04.47 bitrate= 278.9kbits/s speed=0.998x    
frame= 1905 fps= 29 q=31.0 size=    2195kB time=00:01:04.99 bitrate= 276.6kbits/s speed=0.999x    
frame= 1936 fps= 30 q=31.0 size=    2231kB time=00:01:05.47 bitrate= 279.1kbits/s speed=0.998x    
frame= 1936 fps= 29 q=31.0 size=    2231kB time=00:01:05.98 bitrate= 276.9kbits/s speed=0.999x    
frame= 1966 fps= 30 q=31.0 size=    2258kB time=00:01:06.51 bitrate= 278.2kbits/s speed=0.999x    
frame= 1966 fps= 29 q=31.0 size=    2258kB time=00:01:06.99 bitrate= 276.2kbits/s speed=0.998x    
frame= 1997 fps= 30 q=31.0 size=    2295kB time=00:01:07.49 bitrate= 278.6kbits/s speed=0.998x    
frame= 1997 fps= 29 q=31.0 size=    2295kB time=00:01:08.02 bitrate= 276.4kbits/s speed=0.999x    
frame= 2028 fps= 30 q=31.0 size=    2324kB time=00:01:08.50 bitrate= 277.9kbits/s speed=0.998x    
frame= 2028 fps= 29 q=31.0 size=    2324kB time=00:01:09.03 bitrate= 275.8kbits/s speed=0.999x    
frame= 2059 fps= 30 q=31.0 size=    2360kB time=00:01:09.53 bitrate= 278.1kbits/s speed=0.999x    
frame= 2059 fps= 29 q=31.0 size=    2360kB time=00:01:10.03 bitrate= 276.0kbits/s speed=0.999x    
frame= 2090 fps= 30 q=31.0 size=    2397kB time=00:01:10.56 bitrate= 278.2kbits/s speed=0.999x    
frame= 2090 fps= 29 q=31.0 size=    2397kB time=00:01:11.04 bitrate= 276.3kbits/s speed=0.999x    
frame= 2121 fps= 30 q=31.0 size=    2423kB time=00:01:11.55 bitrate= 277.4kbits/s speed=0.999x    
frame= 2121 fps= 29 q=31.0 size=    2423kB time=00:01:12.07 bitrate= 275.4kbits/s speed=0.999x    
frame= 2152 fps= 30 q=31.0 size=    2457kB time=00:01:12.55 bitrate= 277.4kbits/s speed=0.999x    
frame= 2152 fps= 29 q=31.0 size=    2457kB time=00:01:13.06 bitrate= 275.5kbits/s speed=0.998x    
frame= 2183 fps= 30 q=31.0 size=    2483kB time=00:01:13.59 bitrate= 276.4kbits/s speed=0.999x    
frame= 2183 fps= 29 q=31.0 size=    2483kB time=00:01:14.07 bitrate= 274.6kbits/s speed=0.999x    
frame= 2214 fps= 30 q=31.0 size=    2522kB time=00:01:14.59 bitrate= 276.9kbits/s speed=0.999x    
frame= 2214 fps= 29 q=31.0 size=    2522kB time=00:01:15.10 bitrate= 275.0kbits/s speed=0.999x    
frame= 2245 fps= 30 q=24.8 size=    2560kB time=00:01:15.58 bitrate= 277.5kbits/s speed=0.999x    
frame= 2245 fps= 29 q=24.8 size=    2560kB time=00:01:16.11 bitrate= 275.6kbits/s speed=0.999x    
frame= 2274 fps= 30 q=31.0 size=    2588kB time=00:01:16.61 bitrate= 276.7kbits/s speed=0.999x    
frame= 2274 fps= 29 q=31.0 size=    2588kB time=00:01:17.11 bitrate= 274.9kbits/s speed=0.999x    
frame= 2305 fps= 30 q=24.8 size=    2625kB time=00:01:17.62 bitrate= 277.0kbits/s speed=0.999x    
frame= 2305 fps= 29 q=24.8 size=    2625kB time=00:01:18.12 bitrate= 275.2kbits/s speed=0.999x    
frame= 2336 fps= 30 q=31.0 size=    2652kB time=00:01:18.63 bitrate= 276.3kbits/s speed=0.999x    
frame= 2336 fps= 29 q=31.0 size=    2652kB time=00:01:19.13 bitrate= 274.5kbits/s speed=0.999x    
frame= 2367 fps= 30 q=31.0 size=    2688kB time=00:01:19.63 bitrate= 276.5kbits/s speed=0.999x    
frame= 2367 fps= 29 q=31.0 size=    2688kB time=00:01:20.16 bitrate= 274.7kbits/s speed=0.999x    
frame= 2398 fps= 30 q=31.0 size=    2713kB time=00:01:20.64 bitrate= 275.6kbits/s speed=0.999x    
frame= 2398 fps= 30 q=31.0 size=    2713kB time=00:01:21.15 bitrate= 273.9kbits/s speed=0.999x    
frame= 2429 fps= 30 q=31.0 size=    2747kB time=00:01:21.67 bitrate= 275.5kbits/s speed=0.999x    
frame= 2429 fps= 30 q=31.0 size=    2747kB time=00:01:22.15 bitrate= 273.9kbits/s speed=0.999x    
frame= 2460 fps= 30 q=31.0 size=    2771kB time=00:01:22.66 bitrate= 274.6kbits/s speed=0.999x    
frame= 2460 fps= 30 q=31.0 size=    2771kB time=00:01:23.16 bitrate= 272.9kbits/s speed=0.999x    
frame= 2491 fps= 30 q=31.0 size=    2806kB time=00:01:23.67 bitrate= 274.7kbits/s speed=0.999x    
frame= 2492 fps= 30 q=31.0 size=    2806kB time=00:01:24.17 bitrate= 273.1kbits/s speed=0.999x    
frame= 2522 fps= 30 q=31.0 size=    2840kB time=00:01:24.65 bitrate= 274.8kbits/s speed=0.999x    
frame= 2523 fps= 30 q=31.0 size=    2840kB time=00:01:25.15 bitrate= 273.2kbits/s speed=0.999x    
frame= 2553 fps= 30 q=31.0 size=    2864kB time=00:01:25.26 bitrate= 275.2kbits/s speed=0.994x    
frame= 2554 fps= 30 q=31.0 size=    2865kB time=00:01:26.16 bitrate= 272.3kbits/s speed=0.999x    
frame= 2583 fps= 30 q=31.0 size=    2900kB time=00:01:26.26 bitrate= 275.4kbits/s speed=0.994x    
frame= 2586 fps= 30 q=31.0 size=    2901kB time=00:01:27.17 bitrate= 272.6kbits/s speed=0.999x    
frame= 2614 fps= 30 q=31.0 size=    2928kB time=00:01:27.30 bitrate= 274.8kbits/s speed=0.994x    
frame= 2617 fps= 30 q=24.8 size=    2938kB time=00:01:28.18 bitrate= 272.9kbits/s speed=0.999x    
frame= 2644 fps= 30 q=31.0 size=    2965kB time=00:01:28.30 bitrate= 275.1kbits/s speed=0.994x    
frame= 2652 fps= 30 q=31.0 size=    2967kB time=00:01:29.19 bitrate= 272.5kbits/s speed=0.999x    
frame= 2674 fps= 30 q=31.0 size=    2991kB time=00:01:29.30 bitrate= 274.4kbits/s speed=0.994x    
frame= 2684 fps= 30 q=31.0 size=    3003kB time=00:01:30.17 bitrate= 272.8kbits/s speed=0.998x    
frame= 2705 fps= 30 q=31.0 size=    3027kB time=00:01:30.33 bitrate= 274.5kbits/s speed=0.995x    
frame= 2720 fps= 30 q=31.0 size=    3039kB time=00:01:31.18 bitrate= 273.1kbits/s speed=0.998x    
frame= 2735 fps= 30 q=31.0 size=    3052kB time=00:01:31.33 bitrate= 273.7kbits/s speed=0.994x    
frame= 2750 fps= 30 q=31.0 size=    3073kB time=00:01:32.19 bitrate= 273.1kbits/s speed=0.998x    
frame= 2765 fps= 30 q=31.0 size=    3085kB time=00:01:32.33 bitrate= 273.7kbits/s speed=0.994x    
frame= 2781 fps= 30 q=31.0 size=    3099kB time=00:01:33.19 bitrate= 272.4kbits/s speed=0.998x    
frame= 2796 fps= 30 q=31.0 size=    3111kB time=00:01:33.36 bitrate= 273.0kbits/s speed=0.995x    
frame= 2811 fps= 30 q=31.0 size=    3133kB time=00:01:34.18 bitrate= 272.5kbits/s speed=0.998x    
frame= 2826 fps= 30 q=31.0 size=    3145kB time=00:01:34.36 bitrate= 273.0kbits/s speed=0.995x    
frame= 2841 fps= 30 q=31.0 size=    3158kB time=00:01:35.19 bitrate= 271.8kbits/s speed=0.998x    
frame= 2856 fps= 30 q=31.0 size=    3170kB time=00:01:35.36 bitrate= 272.3kbits/s speed=0.995x    
frame= 2871 fps= 30 q=31.0 size=    3191kB time=00:01:36.19 bitrate= 271.8kbits/s speed=0.998x    
frame= 2886 fps= 30 q=31.0 size=    3204kB time=00:01:36.36 bitrate= 272.4kbits/s speed=0.995x    
frame= 2902 fps= 30 q=31.0 size=    3218kB time=00:01:37.20 bitrate= 271.2kbits/s speed=0.998x    
frame= 2917 fps= 30 q=24.8 size=    3242kB time=00:01:37.40 bitrate= 272.7kbits/s speed=0.995x    
frame= 2932 fps= 30 q=31.0 size=    3257kB time=00:01:38.21 bitrate= 271.6kbits/s speed=0.998x    
frame= 2945 fps= 30 q=31.0 size=    3269kB time=00:01:38.33 bitrate= 272.3kbits/s speed=0.994x    
frame= 2959 fps= 30 q=31.0 size=    3284kB time=00:01:39.19 bitrate= 271.2kbits/s speed=0.998x    
frame= 2974 fps= 30 q=31.0 size=    3300kB time=00:01:39.40 bitrate= 271.9kbits/s speed=0.995x    
frame= 2984 fps= 30 q=31.0 size=    3312kB time=00:01:40.32 bitrate= 270.5kbits/s speed=0.999x    
frame= 2984 fps= 30 q=31.0 size=    3312kB time=00:01:40.83 bitrate= 269.1kbits/s speed=0.999x    
frame= 3015 fps= 30 q=31.0 size=    3352kB time=00:01:41.33 bitrate= 270.9kbits/s speed=0.999x    
frame= 3015 fps= 30 q=31.0 size=    3352kB time=00:01:41.86 bitrate= 269.5kbits/s speed=0.999x    
frame= 3046 fps= 30 q=31.0 size=    3390kB time=00:01:42.36 bitrate= 271.3kbits/s speed=0.999x    
frame= 3046 fps= 30 q=31.0 size=    3390kB time=00:01:42.87 bitrate= 270.0kbits/s speed=0.999x    
frame= 3077 fps= 30 q=31.0 size=    3431kB time=00:01:43.37 bitrate= 271.9kbits/s speed=0.999x    
frame= 3077 fps= 30 q=31.0 size=    3431kB time=00:01:43.87 bitrate= 270.6kbits/s speed=0.999x    
frame= 3108 fps= 30 q=31.0 size=    3471kB time=00:01:44.35 bitrate= 272.4kbits/s speed=0.999x    
frame= 3108 fps= 30 q=31.0 size=    3471kB time=00:01:44.88 bitrate= 271.1kbits/s speed=0.999x    
frame= 3139 fps= 30 q=31.0 size=    3522kB time=00:01:45.39 bitrate= 273.8kbits/s speed=0.999x    
frame= 3139 fps= 30 q=31.0 size=    3522kB time=00:01:45.89 bitrate= 272.5kbits/s speed=0.999x    
frame= 3167 fps= 30 q=31.0 size=    3553kB time=00:01:46.23 bitrate= 274.0kbits/s speed=0.998x    
frame= 3170 fps= 30 q=31.0 size=    3563kB time=00:01:46.90 bitrate= 273.0kbits/s speed=0.999x    
frame= 3200 fps= 30 q=31.0 size=    3589kB time=00:01:47.40 bitrate= 273.8kbits/s speed=0.999x    
frame= 3200 fps= 30 q=31.0 size=    3589kB time=00:01:47.91 bitrate= 272.5kbits/s speed=0.999x    
frame= 3231 fps= 30 q=31.0 size=    3631kB time=00:01:48.22 bitrate= 274.8kbits/s speed=0.997x    
frame= 3231 fps= 30 q=31.0 size=    3631kB time=00:01:48.91 bitrate= 273.1kbits/s speed=0.999x    
frame= 3261 fps= 30 q=31.0 size=    3664kB time=00:01:49.23 bitrate= 274.8kbits/s speed=0.997x    
frame= 3262 fps= 30 q=31.0 size=    3665kB time=00:01:49.92 bitrate= 273.1kbits/s speed=0.999x    
frame= 3289 fps= 30 q=24.8 size=    3707kB time=00:01:50.23 bitrate= 275.4kbits/s speed=0.997x    
frame= 3290 fps= 30 q=31.0 size=    3707kB time=00:01:50.93 bitrate= 273.7kbits/s speed=0.999x    
frame= 3319 fps= 30 q=31.0 size=    3732kB time=00:01:51.24 bitrate= 274.8kbits/s speed=0.997x    
frame= 3321 fps= 30 q=31.0 size=    3733kB time=00:01:51.94 bitrate= 273.2kbits/s speed=0.999x    
frame= 3349 fps= 30 q=24.8 size=    3774kB time=00:01:52.23 bitrate= 275.5kbits/s speed=0.997x    
frame= 3352 fps= 30 q=31.0 size=    3775kB time=00:01:52.95 bitrate= 273.8kbits/s speed=0.999x    
frame= 3379 fps= 30 q=31.0 size=    3813kB time=00:01:53.23 bitrate= 275.8kbits/s speed=0.997x    
