1679595342.593,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595343.134,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595343.677,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595344.218,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595344.759,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595345.304,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595345.84,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595345.856,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595346.393,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595346.409,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595346.945,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595346.962,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595347.508,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595347.534,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595348.088,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595348.109,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595348.653,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595348.673,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595349.218,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595349.24,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595349.783,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
1679595349.806,5.272794601987665,152715264,5110.1222493887535,238128.41075794623,source-streaming-1-deployment-7fd4876554-4m8rs
1679595350.343,2.756229251117609,188723200,297162.6898047722,4357.435526632924,face-recognition-1-deployment-6dfb5dd7c9-slqtq
