439019.279200418,node2
439019.780041691,node1
439020.280386786,node2
439020.781187641,node1
439021.28219561,node2
439021.782976668,node1
439022.283778593,node2
439022.787969353,node1
439023.294478442,node2
439023.800369367,node1
439024.321710297,node2
439024.82264263,node1
439025.323463099,node2
439025.829913261,node1
439026.337629066,node2
439026.838515917,node1
439027.339405697,node2
439027.84526185,node1
439028.361182881,node2
439028.862129837,node1
439029.363053383,node2
439029.863578228,node1
439030.364058245,node2
439030.865011634,node1
439031.365858652,node2
439031.866744576,node1
439032.367534019,node2
439032.868344913,node1
439033.36913041,node2
439033.869980405,node1
439034.370797861,node2
439034.871486615,node1
439035.372279905,node2
439035.873156752,node1
439036.373480748,node2
439036.874305792,node1
439037.375077804,node2
439037.880790935,node1
439038.39719938,node2
439038.898083586,node1
439039.398958329,node2
439039.899769708,node1
439040.405118903,node2
439040.916554294,node1
439041.417473732,node2
439041.918372999,node1
439042.419247638,node2
439042.920170612,node1
439043.4209626,node2
439043.921354255,node1
439044.422283299,node2
439044.923051796,node1
439045.423859927,node2
439045.924803528,node1
439046.425569627,node2
439046.926279867,node1
439047.427165009,node2
439047.92815878,node1
439048.429070583,node2
439048.92977498,node1
439049.430697936,node2
439049.931536566,node1
439050.432466602,node2
439050.933298144,node1
439051.43419357,node2
439051.935070509,node1
439052.435851363,node2
439052.936772861,node1
439053.43745224,node2
439053.938127861,node1
439054.439036846,node2
439054.939869685,node1
439055.440335407,node2
439055.946361862,node1
439056.462879396,node2
439056.963783367,node1
439057.464262247,node2
439057.965125336,node1
439058.466089517,node2
439058.966958094,node1
439059.467895781,node2
439059.968837298,node1
439060.469717719,node2
439060.969979111,node1
439061.470755401,node2
439061.971534396,node1
439062.472067447,node2
439062.972856525,node1
439063.473614779,node2
439063.974296575,node1
439064.475114042,node2
439064.976034141,node1
439065.476820945,node2
439065.97764743,node1
439066.478491968,node2
439066.984300054,node1
439067.49027336,node2
439067.991105421,node1
439068.491933884,node2
439068.992281798,node1
439069.49302357,node2
439069.993769672,node1
439070.494559719,node2
439070.995490249,node1
439071.496382008,node2
439071.997250627,node1
439072.49813827,node2
439072.999069268,node1
439073.50001331,node2
439074.000418383,node1
439074.50129336,node2
439075.002211949,node1
439075.503169785,node2
439076.004211537,node1
439076.505094475,node2
439077.005978309,node1
439077.506767277,node2
439078.00754857,node1
439078.50817833,node2
439079.008906103,node1
