0.0,None,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,None,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
0.0,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
18.33,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.65,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.6,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.61,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,False,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
17.64,True,face-recognition-5-deployment-799ccd96d8-bjqkw
35.51,True,face-recognition-5-deployment-799ccd96d8-bjqkw
35.51,True,face-recognition-5-deployment-799ccd96d8-bjqkw
35.51,True,face-recognition-5-deployment-799ccd96d8-bjqkw
35.51,True,face-recognition-5-deployment-799ccd96d8-bjqkw
35.51,True,face-recognition-5-deployment-799ccd96d8-bjqkw
35.51,True,face-recognition-5-deployment-799ccd96d8-bjqkw
35.51,True,face-recognition-5-deployment-799ccd96d8-bjqkw
