1680616836.601,2.0062500000858563,64.72956583082343,0,289.8,1546.4,cloud
1680616836.636,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616837.188,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616837.208,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616837.753,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616837.775,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616838.298,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616838.318,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616838.841,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616838.858,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616839.38,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616839.398,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616839.92,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616839.938,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616840.46,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616840.487,11.249999999990905,18.172124728589026,13.4,62,1280.9,edge
1680616841.009,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616841.026,11.249999999990905,18.172124728589026,18.4,62,1280.9,edge
1680616841.549,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616841.568,11.249999999990905,18.172124728589026,18.4,62,1280.9,edge
1680616842.089,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616842.103,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616842.623,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616842.641,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616843.162,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616843.18,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616843.702,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616843.72,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616844.241,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616844.259,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616844.783,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616844.802,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616845.323,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616845.345,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616845.868,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616845.888,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616846.41,3.0562499999723656,64.70325134262283,0,308.7,1559.1,cloud
1680616846.428,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616846.95,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616846.972,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616847.494,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616847.518,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616848.047,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616848.07,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616848.592,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616848.611,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616849.135,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616849.154,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616849.678,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616849.698,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616850.223,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616850.245,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616850.77,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616850.788,19.45000000001528,18.883866531939862,18.4,62,1281.5,edge
1680616851.312,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616851.33,19.45000000001528,18.883866531939862,29.5,62,1281.5,edge
1680616851.855,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616851.874,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616852.397,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616852.416,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616852.938,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616852.958,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616853.482,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616853.502,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616854.026,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616854.047,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616854.57,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616854.59,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616855.113,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616855.133,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616855.657,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616855.678,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616856.203,8.262500000055311,65.64704444067301,0,283.2,1551.9,cloud
1680616856.224,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616856.75,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616856.769,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616857.31,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616857.327,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616857.849,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616857.866,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616858.387,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616858.404,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616858.926,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616858.942,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616859.464,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616859.481,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616860.002,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616860.02,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616860.542,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616860.56,40.7749999999851,21.098459376497885,29.5,62,1303.1,edge
1680616861.082,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616861.1,40.7749999999851,21.098459376497885,27.4,62,1303.1,edge
1680616861.624,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616861.641,40.7749999999851,21.098459376497885,27.4,62,1303.1,edge
1680616862.162,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616862.18,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616862.701,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616862.719,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616863.24,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616863.257,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616863.78,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616863.803,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616864.326,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616864.352,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616864.882,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616864.913,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616865.446,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616865.486,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616866.025,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616866.073,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616866.608,8.531249999941792,65.72457154472009,0,297.9,1566.7,cloud
1680616866.643,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616867.176,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616867.217,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616867.752,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616867.789,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616868.325,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616868.364,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616868.898,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616868.945,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616869.481,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616869.528,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616870.062,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616870.111,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616870.662,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616870.682,52.775000000001455,21.09815759918037,27.4,66.2,1303.5,edge
1680616871.229,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616871.248,52.775000000001455,21.09815759918037,25.2,66.2,1303.5,edge
1680616871.793,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616871.811,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616872.357,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616872.375,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616872.919,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616872.937,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616873.477,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616873.495,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616874.041,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616874.062,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616874.604,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616874.625,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616875.169,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616875.188,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616875.734,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616875.755,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616876.298,11.025000000045111,65.71965155542479,0,288.1,1575.5,cloud
1680616876.317,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616876.858,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616876.877,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616877.405,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616877.424,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616877.947,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616877.965,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616878.489,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616878.507,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616879.029,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616879.047,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616879.57,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616879.589,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616880.113,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616880.134,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616880.658,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616880.676,54.57499999999527,21.042781461417015,25.2,62,1300.9,edge
1680616881.208,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616881.226,54.57499999999527,21.042781461417015,34.6,62,1300.9,edge
1680616881.747,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616881.765,50.850000000009466,21.10338840601724,34.6,62,1302.5,edge
1680616882.289,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616882.307,50.850000000009466,21.10338840601724,34.6,62,1302.5,edge
1680616882.829,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616882.847,50.850000000009466,21.10338840601724,34.6,62,1302.5,edge
1680616883.369,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616883.389,50.850000000009466,21.10338840601724,34.6,62,1302.5,edge
1680616883.915,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616883.934,50.850000000009466,21.10338840601724,34.6,62,1302.5,edge
1680616884.456,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616884.474,50.850000000009466,21.10338840601724,34.6,62,1302.5,edge
1680616884.997,7.331249999951979,65.7180612558546,0,308.7,1578.2,cloud
1680616885.016,50.850000000009466,21.10338840601724,34.6,62,1302.5,edge
