1680718705.835,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718706.388,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718706.935,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718707.483,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718708.026,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718708.571,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718709.113,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718709.657,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718710.205,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718710.755,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718710.774,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718711.337,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718711.358,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718711.903,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718711.923,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718712.463,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718712.482,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718713.02,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718713.039,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718713.577,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718713.595,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718714.133,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718714.15,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718714.687,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718714.705,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
1680718715.245,15.667578929821241,60383232,3365.4475457170356,42766.891241578436,source-streaming-4-deployment-67797f7759-x7n4r
1680718715.269,0.09141778515776228,21311488,36287.40894901145,2772.6326742976066,transcoder-4-deployment-85fd84557f-zvcdd
